t,x_left,x_right,x_right_star,e_x,d,x_L_vol,x_R_vol,e_x_vol,E_psi
51500,81.664536,243.33447,81.66553,0.0009918213,-80.83497,83.05486297607422,242.94434356689453,0.99920654296875,7.743359232942263e-05
51750,81.66443,243.3346,81.665405,0.0009765625,-80.83508,83.0547103881836,242.9444122314453,0.9991226196289062,7.643808300296465e-05
52000,81.66431,243.3347,81.6653,0.0009918213,-80.8352,83.05460357666016,242.94456481933594,0.9991683959960938,8.335426449775696e-05
52250,81.66421,243.33481,81.66519,0.0009841919,-80.8353,83.05458068847656,242.94459533691406,0.999176025390625,7.474656527241071e-05
52500,81.6641,243.33492,81.665085,0.0009841919,-80.8354,83.05448150634766,242.94471740722656,0.9991989135742188,7.983428115646044e-05
52750,81.66399,243.33502,81.66498,0.0009918213,-80.83552,83.05435943603516,242.94483184814453,0.9991912841796875,8.332716921965281e-05
53000,81.66387,243.33513,81.66487,0.0009994507,-80.83563,83.05428314208984,242.94486236572266,0.9991455078125,7.43072604139646e-05
53250,81.66379,243.33524,81.664764,0.0009765625,-80.835724,83.05421447753906,242.94493865966797,0.9991531372070312,7.718372469147046e-05
53500,81.66369,243.33534,81.66466,0.0009689331,-80.83583,83.05406188964844,242.945068359375,0.9991302490234375,8.07154489060243e-05
53750,81.663574,243.33545,81.66455,0.0009765625,-80.83594,83.05403137207031,242.94513702392578,0.9991683959960938,7.513079792261124e-05
54000,81.66348,243.33554,81.66446,0.0009765625,-80.83603,83.05394744873047,242.94522094726562,0.9991683959960938,7.589767997463544e-05
54250,81.66338,243.33563,81.66437,0.0009841919,-80.83612,83.05387115478516,242.94532012939453,0.9991912841796875,7.654706637064616e-05
54500,81.663284,243.33572,81.664276,0.0009918213,-80.83622,83.05377197265625,242.94536590576172,0.9991378784179688,7.644237329562505e-05
54750,81.663185,243.33582,81.664185,0.0009994507,-80.83632,83.05370330810547,242.94547271728516,0.999176025390625,7.757715880870819e-05
55000,81.6631,243.33592,81.66408,0.0009765625,-80.83641,83.05364227294922,242.9455795288086,0.9992218017578125,7.855939368406932e-05
55250,81.66302,243.33603,81.66397,0.0009536743,-80.8365,83.05358123779297,242.94562530517578,0.99920654296875,7.609485338131587e-05
55500,81.66292,243.3361,81.663895,0.0009765625,-80.83659,83.05343627929688,242.94573211669922,0.9991683959960938,7.939714938402175e-05
55750,81.66283,243.3362,81.6638,0.0009765625,-80.836685,83.0533676147461,242.94581604003906,0.9991836547851562,8.079242582122485e-05
56000,81.66274,243.33629,81.66371,0.0009689331,-80.83678,83.05332946777344,242.94583129882812,0.9991607666015625,7.434273759524027e-05
56250,81.66265,243.33636,81.663635,0.0009841919,-80.83685,83.0532455444336,242.94598388671875,0.9992294311523438,7.991487781206767e-05
56500,81.66257,243.33644,81.66356,0.0009918213,-80.83694,83.05313110351562,242.9459991455078,0.9991302490234375,7.888232668240864e-05
56750,81.66248,243.33652,81.66348,0.0009994507,-80.83702,83.0531005859375,242.94609832763672,0.9991989135742188,7.863714049259821e-05
57000,81.66241,243.33661,81.66339,0.0009841919,-80.8371,83.05299377441406,242.9461441040039,0.9991378784179688,7.746198525031408e-05
57250,81.66233,243.33669,81.663315,0.0009841919,-80.83717,83.05293273925781,242.94622039794922,0.9991531372070312,7.741051415602366e-05
57500,81.66225,243.33679,81.66321,0.0009613037,-80.83727,83.05290985107422,242.9463348388672,0.9992446899414062,7.802587002515793e-05
57750,81.662186,243.33685,81.66315,0.0009613037,-80.83733,83.05281829833984,242.9464111328125,0.9992294311523438,8.262994388739268e-05
58000,81.662094,243.33694,81.663055,0.0009613037,-80.837425,83.05270385742188,242.94650268554688,0.99920654296875,7.86672035853068e-05
58250,81.66201,243.33702,81.66298,0.0009689331,-80.83751,83.05268859863281,242.94649505615234,0.9991836547851562,7.685969273249308e-05
58500,81.66194,243.33711,81.66289,0.0009460449,-80.837585,83.05260467529297,242.94660186767578,0.99920654296875,7.399880637725194e-05
58750,81.661865,243.33719,81.66281,0.0009460449,-80.83766,83.05255889892578,242.9466552734375,0.9992141723632812,7.861350973447163e-05
59000,81.661804,243.33725,81.66275,0.0009460449,-80.83772,83.05247497558594,242.94674682617188,0.9992218017578125,7.441483438014985e-05
59250,81.66173,243.33734,81.66266,0.00093078613,-80.83781,83.05242919921875,242.94676208496094,0.9991912841796875,7.950411488612492e-05
59500,81.66165,243.33742,81.66258,0.00093078613,-80.83788,83.05236053466797,242.94683074951172,0.9991912841796875,7.85992294549942e-05
59750,81.661575,243.33748,81.66252,0.0009460449,-80.83795,83.05230712890625,242.94689178466797,0.9991989135742188,7.807374621431032e-05
60000,81.66151,243.33755,81.662445,0.0009384155,-80.83803,83.0522689819336,242.94696044921875,0.9992294311523438,7.581067581971487e-05
